0.319048,3.36778e-18,0.878589,
0.319048,3.36778e-18,0.878589,
0.320029,0.0314519,0.877153,
0.320042,0.0280068,0.879432,
0.320053,0.0245205,0.879445,
0.320065,0.021021,0.879454,
0.320077,0.0175215,0.879464,
0.320089,0.014022,0.879473,
0.3201,0.0105225,0.879483,
0.320112,0.00702304,0.879492,
0.320124,0.00352359,0.879502,
0.320136,2.41447e-05,0.879511,
0.320147,-0.00347528,0.879521,
0.320159,-0.0069747,0.87953,
0.320171,-0.0104741,0.879539,
0.320182,-0.0139735,0.879548,
0.320194,-0.0174729,0.879557,
0.320206,-0.0209722,0.879566,
0.320217,-0.0244716,0.879575,
0.320229,-0.0279709,0.879584,
0.320241,-0.0314703,0.879593,
0.320252,-0.0349696,0.879602,
0.320264,-0.0384689,0.879611,
0.320275,-0.0419682,0.879619,
0.320287,-0.0454675,0.879628,
0.320298,-0.0489667,0.879636,
0.32031,-0.052466,0.879645,
0.320321,-0.0559652,0.879653,
0.320332,-0.0594645,0.879662,
0.320344,-0.0629637,0.87967,
0.320355,-0.0664629,0.879678,
0.320366,-0.0699621,0.879686,
0.320378,-0.0734613,0.879694,
0.320389,-0.0769605,0.879703,
0.3204,-0.0804597,0.87971,
0.320411,-0.0839588,0.879718,
0.320423,-0.087458,0.879726,
0.320434,-0.0909571,0.879734,
0.320445,-0.0944562,0.879742,
0.320456,-0.0979553,0.879749,
0.320467,-0.101454,0.879757,
0.320478,-0.104953,0.879764,
0.320489,-0.108453,0.879772,
0.3205,-0.111952,0.879779,
0.320511,-0.115451,0.879787,
0.320522,-0.11895,0.879794,
0.320532,-0.122449,0.879801,
0.320543,-0.125948,0.879808,
0.320554,-0.129447,0.879815,
0.320565,-0.132946,0.879822,
0.320575,-0.136445,0.879829,
0.320586,-0.139944,0.879836,
0.320597,-0.143443,0.879843,
0.320607,-0.146942,0.87985,
0.320618,-0.15044,0.879857,
0.320628,-0.153939,0.879863,
0.320639,-0.157438,0.87987,
0.320649,-0.160937,0.879877,
0.320659,-0.164436,0.879883,
0.32067,-0.167935,0.87989,
0.32068,-0.171434,0.879896,
0.32069,-0.174933,0.879902,
0.3207,-0.178431,0.879909,
0.320711,-0.18193,0.879915,
0.320721,-0.185429,0.879921,
0.320731,-0.188928,0.879927,
0.320741,-0.192427,0.879934,
0.320751,-0.195926,0.87994,
0.320761,-0.199424,0.879946,
0.320771,-0.202923,0.879952,
0.320781,-0.206422,0.879958,
0.32079,-0.209921,0.879964,
0.3208,-0.213419,0.879969,
0.32081,-0.216918,0.879975,
0.32082,-0.220417,0.879981,
0.320829,-0.223916,0.879987,
0.320839,-0.227414,0.879993,
0.320849,-0.230913,0.879998,
0.320858,-0.234412,0.880004,
0.320868,-0.23791,0.88001,
0.320877,-0.241409,0.880015,
0.320887,-0.244908,0.880021,
0.320896,-0.248406,0.880026,
0.320905,-0.251905,0.880032,
0.320915,-0.255404,0.880037,
0.320924,-0.258902,0.880043,
0.320933,-0.262401,0.880048,
0.320942,-0.2659,0.880053,
0.320951,-0.269398,0.880059,
0.320961,-0.272897,0.880064,
0.32097,-0.276396,0.880069,
0.320979,-0.279894,0.880075,
0.320988,-0.283393,0.88008,
0.320997,-0.286892,0.880085,
0.321006,-0.29039,0.88009,
0.321015,-0.293889,0.880095,
0.321023,-0.297388,0.880101,
0.321032,-0.300886,0.880106,
0.321041,-0.304385,0.880111,
0.32105,-0.307883,0.880116,
