0,-0.65,0,1.8,0,0.42,0,
-0.00025217,-0.649909,-0.000263186,1.80023,-0.000105683,0.420197,-2.13013e-05,
-0.014286,-0.65384,-0.0129016,1.7982,-0.00985662,0.420913,-0.00560245,
-0.0312845,-0.657413,-0.0284317,1.79772,-0.0210618,0.423345,-0.011654,
-0.0487238,-0.661123,-0.0443273,1.79709,-0.0325057,0.425909,-0.0177795,
-0.0666016,-0.664979,-0.0605804,1.79629,-0.0441861,0.428597,-0.0239758,
-0.0840131,-0.668686,-0.0764044,1.7955,-0.0554732,0.431363,-0.0298881,
-0.101405,-0.672531,-0.0921447,1.79439,-0.0667463,0.434056,-0.0357688,
-0.118522,-0.676722,-0.10749,1.79253,-0.0779652,0.436309,-0.0416778,
-0.134985,-0.680226,-0.122414,1.79154,-0.0884391,0.439182,-0.0469887,
-0.151137,-0.68433,-0.136801,1.78935,-0.0989854,0.441265,-0.0524859,
-0.159649,-0.684513,-0.145181,1.79155,-0.103537,0.44477,-0.0542456,
-0.164585,-0.683928,-0.150315,1.79403,-0.105821,0.447662,-0.054857,
-0.166753,-0.683305,-0.15272,1.79577,-0.106633,0.449394,-0.0549067,
-0.171554,-0.683698,-0.157299,1.79644,-0.109369,0.450983,-0.0560692,
-0.173659,-0.683497,-0.159464,1.7974,-0.110371,0.452151,-0.0563548,
-0.176494,-0.683537,-0.162245,1.79813,-0.111886,0.453331,-0.0569245,
-0.179549,-0.683797,-0.165147,1.79852,-0.113636,0.454325,-0.0576679,
-0.182744,-0.684695,-0.167914,1.79779,-0.115801,0.454565,-0.0588218,
-0.188467,-0.685714,-0.173113,1.79756,-0.119349,0.455779,-0.0605137,
-0.192968,-0.686476,-0.177219,1.79744,-0.122116,0.456782,-0.0618164,
-0.180722,-0.685787,-0.165279,1.79543,-0.115275,0.452526,-0.0590158,
-0.166408,-0.685913,-0.150837,1.79132,-0.107766,0.44644,-0.0562493,
-0.149733,-0.685882,-0.13397,1.78681,-0.0989012,0.439692,-0.052826,
-0.133048,-0.686552,-0.11671,1.78095,-0.0903851,0.432146,-0.0497328,
-0.115659,-0.687417,-0.0985274,1.77447,-0.0815812,0.424181,-0.046508,
-0.0987372,-0.688168,-0.0807509,1.76823,-0.0729636,0.416615,-0.0432319,
-0.0816739,-0.689127,-0.0626361,1.76152,-0.064356,0.408848,-0.0399418,
-0.0650187,-0.690287,-0.0447673,1.75453,-0.0560464,0.401097,-0.0367564,
-0.048278,-0.691352,-0.0267172,1.74763,-0.0476297,0.393532,-0.0334008,
-0.0313689,-0.692974,-0.00820561,1.73972,-0.0393484,0.385402,-0.0301811,
-0.0271364,-0.694079,-0.0034006,1.73653,-0.0375981,0.382508,-0.029732,
-0.0268326,-0.694937,-0.00285978,1.73505,-0.0378049,0.381433,-0.0300788,
-0.0266093,-0.69471,-0.00267811,1.73534,-0.0375911,0.381598,-0.0299161,
-0.0263636,-0.694791,-0.00239459,1.73512,-0.0374973,0.381408,-0.0298987,
-0.0261179,-0.694873,-0.00211108,1.73491,-0.0374037,0.381219,-0.0298813,
-0.0265749,-0.695174,-0.00252472,1.73458,-0.0377707,0.381067,-0.0301336,
-0.0263628,-0.694792,-0.00239363,1.73512,-0.0374969,0.381408,-0.0298984,
-0.0261171,-0.694874,-0.00211012,1.73491,-0.0374032,0.381219,-0.029881,
-0.0265741,-0.695175,-0.00252376,1.73458,-0.0377702,0.381067,-0.0301333,
-0.026362,-0.694793,-0.00239267,1.73512,-0.0374964,0.381409,-0.0298981,
-0.0397143,-0.699403,-0.0154266,1.73257,-0.0463121,0.381985,-0.0350609,
-0.0576131,-0.70424,-0.0331951,1.73137,-0.0574521,0.384474,-0.0411874,
-0.0766948,-0.710326,-0.0518541,1.7286,-0.0696199,0.386282,-0.0480227,
-0.0957723,-0.715687,-0.0707288,1.72693,-0.0813847,0.389031,-0.0543799,
-0.11396,-0.721022,-0.0886491,1.72489,-0.0926267,0.3915,-0.0604471,
-0.131412,-0.726832,-0.105601,1.72174,-0.103644,0.393186,-0.0665169,
-0.148396,-0.732454,-0.122123,1.71868,-0.114277,0.394963,-0.0723107,
-0.16732,-0.739513,-0.140178,1.71396,-0.126365,0.396206,-0.0790298,
-0.184542,-0.745718,-0.156749,1.70996,-0.137188,0.397677,-0.0849378,
